"ID","TERM","DATE_TAKEN","HOURS","HOURS_ATTEMPTED","GRADE_CODE","COURSE_ID","TITLE"
1471,"2015/SU",2015-05-04,3,3,"A","ENG*201","WRITING FOR THE PROFESSIONS "
2221,"2015/SP",2015-01-05,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
7139,"2015/FA",2015-08-24,3,3,"A","BUS*221","BUSINESS COMMUNICATION AND INFORMATION SYSTEMS"
7139,"2016/SP",2016-01-04,3,3,"B","NUC*495","INTEGRATED TECHNOLOGY ASSESSMENT BNX"
7139,"2015/FA",2015-08-24,3,3,"C","ENG*101","ENGLISH COMPOSITION"
3972,"2015/SU",2015-07-16,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3972,"2015/SU",2015-06-29,0,1,"F","INL*102","INFORMATION LITERACY"
3972,"2016/SU",2016-05-02,1,1,"P","INL*102","INFORMATION LITERACY"
7743,"2015/FA",2015-08-24,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
7743,"2015/FA",2015-08-24,3,3,"B","NS*110","SCIENCE IN TODAY'S WORLD"
7743,"2015/FA",2015-10-19,3,3,"B","REL*340","SCIENCE AND RELIGION"
7743,"2016/SP",2016-02-29,3,3,"A","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
7743,"2016/SU",2016-05-02,3,3,"A","CJ*125","INTRODUCTION TO HOMELAND SECURITY"
7743,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
5898,"2015/SP",2015-03-02,3,3,"A","LA*298","ASSOCIATE DEGREE CAPSTONE"
1347,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
2635,"2015/SU",2015-07-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6348,"2016/SP",2016-02-29,3,3,"B","NUR*209","REPRODUCTIVE HEALTH"
6348,"2016/SU",2016-05-02,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
5101,"2015/FA",2015-10-14,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5101,"2016/SP",2016-01-04,3,3,"B","SOC*101","INTRODUCTION TO SOCIOLOGY"
5101,"2016/SU",2016-05-02,3,3,"A","HUM*200","INTRODUCTION TO HUMANITIES"
5101,"2016/SP",2016-01-04,3,3,"A","ENG*101N","COMPOSITION FOR THE NURSING PROFESSIONAL"
5101,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
2184,"2015/SP",2015-03-11,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8751,"2015/SP",2015-01-05,3,3,"B","HUM*200","INTRODUCTION TO HUMANITIES"
985,"2015/FA",2015-08-24,3,3,"B","NUR*430","RESEARCH IN NURSING"
985,"2015/SP",2015-01-05,4,4,"A","NUR*456","LEADERSHIP AND MANAGEMENT IN NURSING"
985,"2015/SU",2015-05-04,3,3,"D","NUR*430","RESEARCH IN NURSING"
985,"2016/SP",2016-01-04,4,4,"B","NUR*462","NURSING CAPSTONE"
9276,"2015/SP",2015-01-05,3,3,"B","BUS*312","MANAGING HUMAN RESOURCES"
9276,"2015/FA",2015-10-19,3,3,"A","LA*498M","LIBERAL ARTS CAPSTONE, MILITARY FOCUS"
9276,"2015/SU",2015-06-29,3,3,"B","PSY*420","HUMAN MOTIVATION"
9276,"2015/FA",2015-08-24,3,3,"B","HSC*402","MANAGING STRESS"
9276,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
9276,"2015/SP",2015-03-02,3,3,"B","BUS*311","ORGANIZATIONAL BEHAVIOR"
8200,"2015/SP",2015-01-05,4,4,"A","NUR*462","NURSING CAPSTONE"
4530,"2015/FA",2015-10-19,3,3,"A","BIO*340","BIODIVERSITY"
4530,"2015/FA",2015-10-19,3,3,"A","ENG*202","BUSINESS WRITING"
4530,"2016/SP",2016-04-01,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7934,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
5448,"2016/SU",2016-05-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5448,"2016/SU",2016-05-02,1,1,"P","INL*102","INFORMATION LITERACY"
3919,"2015/SP",2015-01-05,3,3,"A","NUC*495","INTEGRATED TECHNOLOGY ASSESSMENT BNX"
3919,"2015/SP",2015-01-05,3,3,"A","BUS*501","BUSINESS COMMUNICATIONS"
7200,"2015/FA",2015-10-19,0,3,"F","IT*390","PROJECT MANAGEMENT"
7200,"2015/SU",2015-06-29,3,3,"D","BUS*323","BUSINESS ETHICS"
6930,"2016/SU",2016-05-02,3,3,"B","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
6930,"2016/SU",2016-05-02,3,3,"B","MAT*105","ESSENTIAL ALGEBRA AND STATISTICS"
197,"2015/FA",2015-08-24,3,3,"A","ENG*101","ENGLISH COMPOSITION"
197,"2015/SU",2015-07-08,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
197,"2015/SP",2015-03-02,3,3,"A","HIS*101","UNITED STATES HISTORY I"
197,"2015/FA",2015-08-24,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
4463,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
4463,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1573,"2016/SU",2016-05-02,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
4242,"2015/SP",2015-01-05,3,3,"A","BIO*212","MICROBIOLOGY"
8428,"2016/SU",2016-05-02,0,3,"F","PHYS*201","PHYSICS I"
8428,"2016/SU",2016-05-02,3,3,"B","MAT*114","INTERMEDIATE ALGEBRA"
8428,"2016/SU",2016-05-02,0,1,"F","PHYS*202","PHYSICS I LABORATORY"
6039,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
5173,"2015/SU",2015-06-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
5173,"2015/SU",2015-05-04,3,3,"B","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
5173,"2015/SP",2015-03-02,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
5173,"2016/SP",2016-01-04,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
5173,"2016/SP",2016-02-29,3,3,"B","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
5173,"2015/SP",2015-01-05,3,3,"B","BIO*212","MICROBIOLOGY"
5173,"2015/FA",2015-08-24,3,3,"B","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
5173,"2015/SP",2015-03-02,3,3,"B","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
5173,"2015/FA",2015-08-24,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
9909,"2016/SP",2016-01-04,3,3,"A","COMM*125","PUBLIC SPEAKING"
9909,"2016/SP",2016-01-04,3,3,"A","HUM*236","LEADERSHIP IN FILM"
793,"2016/SP",2016-01-04,3,3,"B","HINF*521","DATA, INFORMATION AND KNOWLEDGE"
793,"2016/SP",2016-01-04,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3728,"2015/SU",2015-05-04,4,4,"A","TECH*201","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING I"
3728,"2015/SP",2015-02-25,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3728,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
8982,"2016/SP",2016-02-29,3,3,"C","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
8982,"2016/SU",2016-05-02,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
8982,"2016/SP",2016-02-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
8982,"2015/FA",2015-10-19,3,3,"A","BIO*212","MICROBIOLOGY"
8982,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
8982,"2015/FA",2015-08-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3107,"2016/SP",2016-02-29,3,3,"A","HSC*402","MANAGING STRESS"
3107,"2015/FA",2015-10-19,3,3,"B","NUR*336","THE PROFESSION OF NURSING: BECOMING INFLUENTIAL"
3107,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3107,"2016/SP",2016-02-29,3,3,"A","NUR*446","TEACHING AND LEARNING IN A DIVERSE SOCIETY"
3107,"2015/SP",2015-01-05,2,2,"B","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
3107,"2016/SU",2016-05-02,4,4,"A","NUR*456","LEADERSHIP AND MANAGEMENT IN NURSING"
3107,"2016/SU",2016-05-02,4,4,"B","NUR*342","HOLISTIC HEALTH CARE ACROSS THE LIFESPAN"
9683,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
5835,"2015/FA",2015-09-02,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5835,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
5835,"2016/SP",2016-01-04,0,3,"W","HIS*120","WORLD HISTORY I"
5835,"2016/SP",2016-02-29,3,3,"C","IT*210","OBJECT ORIENTED PROGRAMMING"
404,"2015/SP",2015-01-05,3,3,"B","NUC*495","INTEGRATED TECHNOLOGY ASSESSMENT BNX"
1289,"2015/SU",2015-06-29,3,3,"A","SOC*323","DEVIANT BEHAVIOR "
1289,"2015/SU",2015-06-29,3,3,"A","LA*498","LIBERAL ARTS CAPSTONE"
6152,"2015/FA",2015-10-15,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
960,"2016/SU",2016-05-02,3,3,"A","HIS*102","UNITED STATES HISTORY II"
4622,"2016/SP",2016-01-04,0,3,"W","ENG*201","WRITING FOR THE PROFESSIONS "
4622,"2016/SP",2016-01-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5522,"2015/SP",2015-01-05,4,4,"A","TECH*202","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING II"
6282,"2016/SP",2016-01-04,3,3,"B","NUR*502","THEORETICAL FOUNDATIONS OF NURSING PRACTICE"
1499,"2016/SP",2016-01-04,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
1499,"2015/SP",2015-02-07,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1499,"2016/SP",2016-02-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
1499,"2015/FA",2015-08-24,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
1499,"2015/SU",2015-05-04,3,3,"B","BIO*212","MICROBIOLOGY"
1499,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
1499,"2015/FA",2015-08-24,3,3,"C","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
1499,"2015/SU",2015-06-29,3,3,"B","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
1499,"2015/FA",2015-10-19,3,3,"B","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
2219,"2015/SU",2015-06-29,3,3,"A","BUS*290","INTEGRATED BUSINESS AND MANAGEMENT ASSESSMENT AASB"
2219,"2015/SU",2015-05-04,3,3,"C","ART*101","HISTORY OF WESTERN ART: ANCIENT THROUGH THE 14TH CENTURY"
2053,"2015/SU",2015-05-04,3,3,"B","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
2053,"2015/SP",2015-01-05,3,3,"A","ENG*101N","COMPOSITION FOR THE NURSING PROFESSIONAL"
2053,"2015/SU",2015-06-29,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
3455,"2016/SP",2016-02-29,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
3455,"2016/SU",2016-05-02,3,3,"C","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
3455,"2015/FA",2015-08-24,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
3455,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
3455,"2015/FA",2015-10-19,3,3,"C","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
3455,"2016/SU",2016-05-02,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
3455,"2016/SP",2016-02-29,3,3,"C","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
3455,"2015/SP",2015-02-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6496,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
7318,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
7318,"2015/SU",2015-05-04,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
7318,"2015/FA",2015-08-24,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
7318,"2016/SP",2016-02-29,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
7318,"2015/SU",2015-06-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
2351,"2015/SU",2015-06-29,3,3,"C","ECO*260","INTRODUCTION TO MICROECONOMICS"
2351,"2016/SP",2016-01-04,1,1,"C","CYS*245","INTRODUCTION TO CYBERSECURITY"
2351,"2015/SU",2015-05-04,3,3,"D","ENG*202","BUSINESS WRITING"
2351,"2016/SP",2016-02-29,0,3,"W","BUS*425","OPERATIONS MANAGEMENT"
2351,"2015/SP",2015-01-05,3,3,"C","BUS*350","PRINCIPLES OF FINANCE"
2351,"2016/SU",2016-05-02,3,3,"B","IT*418","SOFTWARE SYSTEMS ANALYSIS AND DESIGN"
2351,"2015/FA",2015-10-19,3,3,"D","MAT*116","PRECALCULUS ALGEBRA"
2351,"2016/SP",2016-02-29,3,3,"C","BUS*210","WRITING IN THE WORKPLACE"
2351,"2016/SP",2016-01-04,3,3,"B","BUS*351","MARKETING CONCEPTS AND APPLICATION"
6842,"2016/SP",2016-01-04,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
6842,"2015/FA",2015-08-14,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6842,"2016/SU",2016-05-02,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
6842,"2015/FA",2015-10-19,3,3,"C","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
6842,"2016/SP",2016-02-29,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
6842,"2015/FA",2015-08-24,3,3,"D","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
1835,"2015/FA",2015-08-24,4,4,"A","NUR*462","NURSING CAPSTONE"
1835,"2015/SP",2015-01-05,4,4,"A","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
987,"2015/SP",2015-03-02,3,3,"C","BUS*505","FINANCE"
987,"2015/SP",2015-01-05,3,3,"C","BUS*570","INFORMATION TECHNOLOGY"
987,"2015/SU",2015-05-04,3,3,"B","BUS*553","ORGANIZATIONAL BEHAVIOR"
987,"2015/SU",2015-06-29,0,3,"F","BUS*523","BUSINESS ETHICS FOR MANAGERS"
5817,"2015/FA",2015-08-24,3,3,"B","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
5817,"2016/SP",2016-02-29,3,3,"C","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
5817,"2016/SU",2016-05-02,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
5817,"2015/SU",2015-06-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
5817,"2016/SP",2016-01-04,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
5817,"2015/SU",2015-06-29,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
5817,"2015/FA",2015-08-24,3,3,"B","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
5966,"2015/SU",2015-05-04,3,3,"A","BUS*502","GLOBAL BUSINESS ENVIRONMENT"
5966,"2015/SP",2015-01-05,3,3,"A","HINF*521","DATA, INFORMATION AND KNOWLEDGE"
5966,"2015/SU",2015-06-29,3,3,"A","BUS*500","ACCOUNTING FOR MANAGERS"
5966,"2015/SU",2015-06-29,3,3,"A","BUS*504","HUMAN RESOURCE MANAGEMENT"
5966,"2015/FA",2015-10-19,3,3,"A","BUS*554","CHANGE MANAGEMENT"
5966,"2015/FA",2015-10-19,3,3,"A","BUS*530","PROJECT MANAGEMENT PRINCIPLES AND APPLICATION"
5966,"2015/SP",2015-01-05,1,1,"A","BIO*111","BIOLOGY LABORATORY "
5966,"2015/SP",2015-01-05,3,3,"A","NUC*495","INTEGRATED TECHNOLOGY ASSESSMENT BNX"
5966,"2015/FA",2015-08-24,3,3,"A","BUS*535","QUALITY AND PRODUCTIVITY METHODS"
5966,"2015/SP",2015-01-05,3,3,"A","BUS*430","QUANTITATIVE METHODS"
5966,"2016/SP",2016-01-04,3,3,"A","BUS*520","OPERATIONS MANAGEMENT"
5966,"2016/SP",2016-02-29,3,3,"A","BUS*511","STRATEGY AND POLICY"
5966,"2015/FA",2015-10-19,3,3,"A","BUS*540","STRATEGIC MANAGEMENT OF INNOVATIVE TECHNOLOGY"
5966,"2015/SU",2015-05-04,3,3,"A","BUS*501","BUSINESS COMMUNICATIONS"
7973,"2015/SP",2015-03-02,3,3,"C","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
4030,"2015/FA",2015-08-24,0,3,"F","BUS*570","INFORMATION TECHNOLOGY"
4030,"2015/SP",2015-01-05,1,1,"C","PHYS*204","PHYSICS II LABORATORY"
4030,"2016/SP",2016-01-04,3,3,"B","BUS*500","ACCOUNTING FOR MANAGERS"
4030,"2015/FA",2015-10-19,0,3,"F","BUS*552","LEADERSHIP"
4030,"2015/SP",2015-03-02,3,3,"C","BUS*502","GLOBAL BUSINESS ENVIRONMENT"
4030,"2016/SP",2016-02-29,0,3,"W","BUS*520","OPERATIONS MANAGEMENT"
4030,"2015/SP",2015-01-05,3,3,"A","BUS*501","BUSINESS COMMUNICATIONS"
4030,"2015/SU",2015-05-04,3,3,"B","NUC*495","INTEGRATED TECHNOLOGY ASSESSMENT BNX"
1085,"2015/SU",2015-06-29,0,1,"F","INL*102","INFORMATION LITERACY"
1085,"2015/SU",2015-06-08,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1085,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
6577,"2015/FA",2015-10-19,3,3,"A","HUM*300","ETHICS"
6577,"2016/SP",2016-01-04,0,1,"W","LA*496","RESEARCH AND WRITING IN THE LIBERAL ARTS"
6577,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
6577,"2016/SU",2016-05-02,3,3,"A","LA*498","LIBERAL ARTS CAPSTONE"
6577,"2016/SP",2016-02-29,3,3,"A","POL*311","PUBLIC POLICY ISSUES"
6577,"2015/FA",2015-10-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6577,"2016/SP",2016-01-04,3,3,"A","BIO*340","BIODIVERSITY"
9928,"2016/SP",2016-02-29,3,3,"A","MLS*685","STRATEGIC PROBLEM SOLVING"
9928,"2015/SP",2015-03-02,3,3,"B","MLS*500","GRADUATE RESEARCH AND WRITING"
9928,"2015/SP",2015-01-05,3,3,"A","LA*498","LIBERAL ARTS CAPSTONE"
9928,"2016/SU",2016-05-02,3,3,"B","MLS*697","METHODOLOGY"
9928,"2015/SU",2015-05-04,3,3,"B","MLS*623","THE SEARCH FOR MEANING AND IDENTITY IN THE CONTEMPORARY WORLD"
9928,"2015/SU",2015-06-29,3,3,"B","MLS*673","MINDSETS: CROSS-CULTURAL UNDERSTANDING"
9928,"2015/SP",2015-01-05,0,3,"F","HIS*352","U.S.- VIETNAM WAR"
9928,"2015/FA",2015-08-24,3,3,"A","MLS*624","CLASSICAL LEGACIES"
9928,"2015/SP",2015-01-05,3,3,"B","BUS*323","BUSINESS ETHICS"
9928,"2016/SP",2016-01-04,3,3,"A","MLS*662","ETHICS IN A CHANGING WORLD"
9928,"2016/SP",2016-01-04,3,3,"A","MLS*665","INSECURITY IN THE WORLD"
9928,"2016/SP",2016-02-29,3,3,"B","MLS*681","LEADERSHIP IN ORGANIZATIONS AND EDUCATION"
9928,"2015/FA",2015-10-19,3,3,"C","MLS*667","CULTURAL DIVERSITY IN THE WORKPLACE"
76,"2015/SU",2015-06-29,3,3,"B","MAT*201","STATISTICS"
76,"2016/SU",2016-05-02,3,3,"C","HIS*101","UNITED STATES HISTORY I"
76,"2015/FA",2015-10-19,3,3,"B","NUR*336","THE PROFESSION OF NURSING: BECOMING INFLUENTIAL"
76,"2016/SP",2016-01-04,4,4,"C","NUR*342","HOLISTIC HEALTH CARE ACROSS THE LIFESPAN"
76,"2015/FA",2015-08-24,2,2,"B","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
1925,"2016/SP",2016-03-01,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4126,"2016/SP",2016-02-29,3,3,"C","MAT*116","PRECALCULUS ALGEBRA"
4126,"2015/SP",2015-03-02,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
4126,"2016/SP",2016-01-04,3,3,"A","ENG*101","ENGLISH COMPOSITION"
4126,"2016/SP",2016-02-29,3,3,"A","HUM*300","ETHICS"
4126,"2015/FA",2015-12-26,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4126,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
4126,"2016/SP",2016-01-04,3,3,"B","MAT*114","INTERMEDIATE ALGEBRA"
957,"2016/SU",2016-05-02,3,3,"B","IT*360","OPERATING SYSTEMS"
957,"2015/FA",2015-08-24,4,4,"A","TECH*201","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING I"
957,"2015/SP",2015-01-05,3,3,"B","ENG*101","ENGLISH COMPOSITION"
957,"2015/FA",2015-08-24,3,3,"B","TECH*200","TECHNICAL WRITING"
957,"2016/SP",2016-01-04,3,3,"B","COMM*120","FOUNDATIONS OF COMMUNICATION"
957,"2015/FA",2015-08-24,3,3,"B","HUM*300","ETHICS"
957,"2015/SU",2015-05-04,3,3,"A","PHYS*201","PHYSICS I"
957,"2015/SP",2015-03-02,3,3,"B","HIS*101","UNITED STATES HISTORY I"
957,"2015/SU",2015-05-04,3,3,"A","SOC*101","INTRODUCTION TO SOCIOLOGY"
957,"2016/SP",2016-02-29,3,3,"A","IT*321","COMPUTER SYSTEMS ARCHITECTURE"
957,"2015/FA",2015-10-19,3,3,"B","TECH*290","INTEGRATED TECHNOLOGY ASSESSMENT AAST"
957,"2016/SP",2016-01-04,3,3,"A","PHYS*203","PHYSICS II "
957,"2015/FA",2015-10-19,3,3,"B","IT*210","OBJECT ORIENTED PROGRAMMING"
957,"2016/SU",2016-05-02,4,4,"B","TECH*202","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING II"
957,"2016/SP",2016-02-29,3,3,"A","BUS*233","BUSINESS STATISTICS"
5059,"2016/SP",2016-01-04,3,3,"A","BUS*553","ORGANIZATIONAL BEHAVIOR"
5059,"2016/SP",2016-01-04,3,3,"C","BUS*503","QUANTITATIVE ANALYSIS"
5059,"2015/SP",2015-01-05,3,3,"A","BUS*520","OPERATIONS MANAGEMENT"
5059,"2015/SP",2015-01-05,0,3,"W","BUS*503","QUANTITATIVE ANALYSIS"
2765,"2016/SP",2016-01-04,3,3,"A","NUC*320","MATERIALS"
2765,"2015/SP",2015-03-02,1,1,"A","BIO*111","BIOLOGY LABORATORY "
705,"2015/SP",2015-02-16,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
705,"2015/SP",2015-01-05,0,3,"F","BUS*323","BUSINESS ETHICS"
705,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
2501,"2016/01",2016-01-06,3,3,"C","NURCX*209","REPRODUCTIVE HEALTH"
7170,"2015/SU",2015-07-17,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7170,"2016/SU",2016-05-02,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
7170,"2015/SU",2015-06-29,1,1,"P","INL*102","INFORMATION LITERACY"
4160,"2015/FA",2015-12-16,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3419,"2015/SP",2015-01-05,3,3,"A","HIS*342","CONTEMPORARY MIDDLE EAST HISTORY"
3419,"2015/SP",2015-03-02,3,3,"C","COMM*324","CONFLICT MANAGEMENT"
3419,"2015/SU",2015-05-04,3,3,"B","LA*498","LIBERAL ARTS CAPSTONE"
5964,"2015/FA",2015-12-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5964,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
5064,"2016/SU",2016-05-02,3,3,"B","BUS*323","BUSINESS ETHICS"
5064,"2015/SU",2015-06-23,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5064,"2016/SU",2016-05-02,3,3,"B","ENG*202","BUSINESS WRITING"
6310,"2015/FA",2015-08-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3792,"2016/SU",2016-05-02,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
3792,"2015/SP",2015-01-05,4,4,"B","HSC*220","SPANISH COMMUNICATION FOR THE HEALTH CARE PROFESSIONS"
3792,"2015/SU",2015-06-29,3,3,"B","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
3792,"2015/FA",2015-10-19,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
4358,"2015/FA",2015-08-24,4,4,"A","NUR*462","NURSING CAPSTONE"
6515,"2015/SP",2015-03-02,3,3,"A","BUS*490","INTEGRATED BUSINESS AND MANAGEMENT ASSESSMENT  BPB"
6515,"2015/SP",2015-01-05,3,3,"A","CJ*315","GANGS IN AMERICA"
6515,"2015/SP",2015-01-05,3,3,"A","ENG*202","BUSINESS WRITING"
6789,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
5496,"2015/FA",2015-10-19,3,3,"A","CJ*498","CRIMINAL JUSTICE CAPSTONE"
5496,"2015/FA",2015-08-24,3,3,"B","CJ*380","ETHICS IN CRIMINAL JUSTICE"
5496,"2015/FA",2015-08-24,3,3,"B","CJ*410","RESEARCH METHODS IN CRIMINAL JUSTICE"
6958,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
9432,"2015/SP",2015-04-28,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9432,"2015/SU",2015-05-04,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
3736,"2015/SP",2015-03-02,3,3,"A","COMM*324","CONFLICT MANAGEMENT"
3252,"2016/SU",2016-06-27,0,3,"I","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
3252,"2016/SU",2016-05-02,3,3,"C","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
1899,"2015/SU",2015-05-04,3,3,"A","TECH*340","INTRODUCTION TO ENERGY UTILIZATION"
3517,"2016/SU",2016-05-02,3,3,"C","MAT*114","INTERMEDIATE ALGEBRA"
